#{"t_start": 1749009132.5239782, "env_id": null}
r,l,t,overtake_vehicle_num,velocity,steering,acceleration,step_energy,episode_energy,policy,navigation_command,navigation_forward,navigation_left,navigation_right,action,raw_action,crash_vehicle,crash_object,crash_building,crash_human,crash_sidewalk,out_of_road,arrive_dest,max_step,env_seed,crash,step_reward,route_completion,cost,total_cost,episode_reward,episode_length,takeover_start,takeover,takeover_cost,total_takeover_cost,native_cost,episode_native_cost,total_takeover_count,takeover_log_prob,ep_overtake_vehicle_num,ep_velocity,ep_steering,ep_acceleration,ep_step_energy,ep_episode_energy,ep_policy,ep_navigation_command,ep_navigation_forward,ep_navigation_left,ep_navigation_right,ep_action,ep_raw_action,ep_crash_vehicle,ep_crash_object,ep_crash_building,ep_crash_human,ep_crash_sidewalk,ep_out_of_road,ep_arrive_dest,ep_max_step,ep_env_seed,ep_crash,ep_step_reward,ep_route_completion,ep_cost,ep_total_cost,ep_episode_reward,ep_episode_length,ep_takeover_start,ep_takeover,ep_takeover_cost,ep_total_takeover_cost,ep_native_cost,ep_episode_native_cost,ep_total_takeover_count,ep_takeover_log_prob
287.888941,310,5.932371,0,8.005793693128187,-0.04287254810333252,0.032398223876953125,0.03467718492967218,17.011996408975456,EnvInputPolicy,forward,True,False,False,"[np.float32(-0.042872548), np.float32(0.032398224)]","(np.float32(-0.042872548), np.float32(0.032398224))",False,False,False,False,False,True,False,False,118,False,0.8345831776879395,0.7302216969400426,1.0,11.0,287.88894102593895,310,False,False,0,128,1.0,11.0,128,-1.8626840114593506,0.0,10.980970845102403,-0.042155131751731516,0.36304937947180965,0.05487740777088861,8.259347644567843,,,0.17096774193548386,0.0,0.8290322580645161,0.16044712386003906,0.16044712386003906,0.03225806451612903,0.0,0.0,0.0,0.0,0.0032258064516129032,0.0,0.0,118.0,0.03225806451612903,1.1404676576600787,0.36238999406335326,0.035483870967741936,1.5903225806451613,161.7689337954704,155.5,0.05806451612903226,0.4096774193548387,0.4096774193548387,80.11612903225806,0.035483870967741936,1.5903225806451613,80.11612903225806,-3.5889588372361274
338.797632,319,8.046405,0,13.503499068045823,-0.05193549394607544,0.052625298500061035,0.0713024779025332,15.23481308206324,EnvInputPolicy,forward,True,False,False,"[np.float32(-0.051935494), np.float32(0.0526253)]","(np.float32(-0.051935494), np.float32(0.0526253))",False,False,False,False,False,False,True,False,125,False,1.4096121813530813,0.9856266349137989,0,11.0,338.7976320527345,319,False,False,0,300,0,0,300,0.48495161533355713,0.0,9.99765174704678,0.020620651248270255,0.4304743956155538,0.04775803474001015,6.605781469663994,,,0.5799373040752351,0.1536050156739812,0.2664576802507837,0.225547523431912,0.225547523431912,0.0,0.0,0.0,0.0,0.0,0.0,0.003134796238244514,0.0,125.0,0.0,1.0351324270661062,0.4500582755717406,0.0,11.0,147.9710474987062,160.0,0.050156739811912224,0.5391849529780565,0.5391849529780565,228.2476489028213,0.0,0.0,228.2476489028213,-4.839194493981364
474.451053,398,11.458064,0,10.369878708160943,-0.06389772891998291,0.03683829307556152,0.04891768491415491,22.378763689614747,EnvInputPolicy,forward,True,False,False,"[np.float32(-0.06389773), np.float32(0.036838293)]","(np.float32(-0.06389773), np.float32(0.036838293))",False,False,False,False,False,False,True,False,110,False,1.0645490210262796,0.9889560488931756,0,11.0,474.45105286687465,398,False,False,0,519,0,0,519,0.4404752254486084,0.0,11.282181773728745,-0.02185499120559824,0.43372009735760375,0.056228049471393864,9.761512674375707,,,0.36432160804020103,0.14824120603015076,0.48743718592964824,0.20593255307600278,0.20593255307600278,0.0,0.0,0.0,0.0,0.0,0.0,0.002512562814070352,0.0,110.0,0.0,1.1696371906731178,0.45050473307725747,0.0,11.0,209.76530114094626,199.5,0.0678391959798995,0.550251256281407,0.550251256281407,416.46984924623115,0.0,0.0,416.46984924623115,-4.32289914906624
410.543605,407,14.900739,0,11.668500678462738,0.37005844712257385,-0.3879753351211548,0.06028826766967962,23.475474483696427,EnvInputPolicy,forward,True,False,False,"[np.float32(0.37005845), np.float32(-0.38797534)]","(np.float32(0.37005845), np.float32(-0.38797534))",False,False,False,False,False,False,True,False,118,False,1.2663282756360188,0.9919047126935174,0,24.0,410.5436053427885,407,False,True,1,689,0,13.0,689,-11.800094604492188,0.0,11.434265528461742,-0.028607371965702396,0.36845152773860046,0.05767929848574065,11.045642144615927,,,0.35872235872235875,0.0,0.6412776412776413,0.16992207788644903,0.16992207788644903,0.03194103194103194,0.0,0.0,0.0,0.0,0.0,0.002457002457002457,0.0,118.0,0.03194103194103194,1.1826810942197732,0.48060256205989865,0.03194103194103194,15.346437346437346,202.12090626896227,204.0,0.056511056511056514,0.4176904176904177,0.4176904176904177,609.4078624078624,0.03194103194103194,4.346437346437346,609.4078624078624,-3.328412090457921
